componente_id,nodo_id,num_puntos,prefijo_mayoritario,porcentaje
58,cube850_cluster0,52,MSFC,100.0
58,cube905_cluster0,87,MSFC,67.82
58,cube856_cluster0,55,WLEC,100.0
58,cube697_cluster0,14,MSFC,100.0
58,cube974_cluster0,54,WLEC,100.0
58,cube790_cluster0,58,WLEC,100.0
58,cube788_cluster0,107,WLEC,100.0
58,cube921_cluster0,119,WLEC,100.0
58,cube1020_cluster0,56,WLEC,100.0
58,cube555_cluster0,176,WLEC,100.0
59,cube468_cluster0,165,WLEC,100.0
59,cube509_cluster0,62,WLEC,100.0
59,cube515_cluster0,66,WLEC,100.0
59,cube510_cluster0,69,WLEC,100.0
59,cube514_cluster0,120,WLEC,100.0
59,cube467_cluster0,64,WLEC,100.0
59,cube464_cluster0,62,WLEC,100.0
60,cube474_cluster0,59,MRS,100.0
61,cube484_cluster0,58,MRS,100.0
61,cube478_cluster0,59,MRS,100.0
